"","SubID","trial_num","pUP","stock_outcome","choice","outcome","rt","tally"
"2288",74,20,0.458020588304948,-1,0,1,363,4
"2289",74,21,0.527085288702432,1,0,-1,327,3
"2290",74,22,0.6349229106733,-1,0,1,33,4
"2291",74,23,0.734650140737622,-1,0,1,251,5
"2292",74,24,0.765673001517884,1,0,-1,332,4
"2293",74,25,0.801547153043978,-1,1,-1,1118,3
"2294",74,26,0.783703191185611,1,0,-1,41,2
"2295",74,27,0.827145605788536,1,1,1,295,3
"2296",74,28,0.724482188297107,1,1,1,286,4
"2297",74,29,0.844090542319476,1,1,1,541,5
"2298",74,30,0.848076179555008,1,1,1,666,6
"2299",74,31,0.87547267481524,1,1,1,323,7
"2300",74,32,0.70052531201389,1,0,-1,862,6
"2301",74,33,0.709457996949829,-1,1,-1,164,5
"2302",74,34,0.742999997798219,-1,0,1,887,6
"2303",74,35,0.708053186607469,1,0,-1,447,5
"2304",74,36,0.774116128747615,1,0,-1,2615,4
"2305",75,1,0.511968182725832,1,0,-1,1596,-1
"2306",75,2,0.521075845296029,1,1,1,737,0
"2307",75,3,0.369960952924693,-1,1,-1,809,-1
"2308",75,4,0.370837414405645,1,0,-1,433,-2
"2309",75,5,0.439792235970584,1,1,1,943,-1
"2310",75,6,0.465452867843764,-1,1,-1,561,-2
"2311",75,7,0.56259989201435,1,1,1,653,-1
"2312",75,8,0.61318982288224,1,1,1,749,0
"2313",75,9,0.73269890849864,1,1,1,458,1
"2314",75,10,0.773279277915027,1,1,1,497,2
"2315",75,11,0.706606701396315,1,1,1,488,3
"2316",75,12,0.864018692007453,1,1,1,414,4
"2317",75,13,0.787092703374717,1,1,1,330,5
"2318",75,14,0.742449754775359,1,1,1,447,6
"2319",75,15,0.553684335815753,1,1,1,356,7
"2320",75,16,0.5563842323033,-1,1,-1,1462,6
"2321",75,17,0.527907212596477,1,1,1,426,7
"2322",75,18,0.577861058176351,-1,1,-1,459,6
"2323",75,19,0.539262853326237,1,1,1,344,7
"2324",75,20,0.552817653355256,1,1,1,598,8
"2325",75,21,0.523787417961753,-1,1,-1,338,7
"2326",75,22,0.54338108747456,1,1,1,436,8
"2327",75,23,0.6151618427315,1,1,1,484,9
"2328",75,24,0.523060454584226,-1,1,-1,338,8
"2329",75,25,0.556769203575535,1,1,1,368,9
"2330",75,26,0.487466743485811,-1,1,-1,591,8
"2331",75,27,0.485743141592458,1,1,1,352,9
"2332",75,28,0.567131292699494,1,1,1,462,10
"2333",75,29,0.594690267672087,-1,1,-1,693,9
"2334",75,30,0.528571836971053,-1,1,-1,852,8
"2335",75,31,0.317632762508327,-1,0,1,367,9
"2336",75,32,0.351733946415177,1,0,-1,446,8
"2337",75,33,0.195081009226497,-1,1,-1,444,7
"2338",75,34,0.202389280999459,-1,0,1,423,8
"2339",75,35,0.249275823097521,-1,0,1,815,9
"2340",75,36,0.346649319838959,-1,0,1,574,10
"2341",76,1,0.542628913279623,-1,0,1,820,1
"2342",76,2,0.536613556159365,1,0,-1,988,0
"2343",76,3,0.570629636093882,1,1,1,887,1
"2344",76,4,0.541701457052849,-1,1,-1,953,0
"2345",76,5,0.660790618913532,-1,0,1,310,1
"2346",76,6,0.663998975030827,-1,1,-1,404,0
"2347",76,7,0.721292822766982,1,0,-1,305,-1
"2348",76,8,0.736506479471987,-1,1,-1,502,-2
"2349",76,9,0.691275033648467,-1,0,1,300,-1
"2350",76,10,0.738254203957482,1,0,-1,512,-2
"2351",76,11,0.722281888104964,1,1,1,339,-1
"2352",76,12,0.674601653113894,-1,1,-1,321,-2
"2353",76,13,0.653333335757228,1,0,-1,387,-3
"2354",76,14,0.700092051371802,-1,1,-1,388,-4
"2355",76,15,0.691892658621108,1,1,1,307,-3
"2356",76,16,0.613801612868182,1,1,1,341,-2
"2357",76,17,0.672378272750263,1,0,-1,589,-3
"2358",76,18,0.736776608614673,1,1,1,635,-2
"2359",76,19,0.557646001085075,-1,0,1,373,-1
"2360",76,20,0.518660079279874,-1,0,1,3530,0
"2361",76,21,0.490552131900908,-1,1,-1,461,-1
"2362",76,22,0.523077001426466,-1,1,-1,419,-2
"2363",76,23,0.449356176224416,1,0,-1,348,-3
"2364",76,24,0.509227563987599,-1,1,-1,200,-4
"2365",76,25,0.49814832334814,1,0,-1,369,-5
"2366",76,26,0.485384249409346,1,1,1,306,-4
"2367",76,27,0.442713712343208,1,1,1,391,-3
"2368",76,28,0.414768890519118,-1,1,-1,544,-4
"2369",76,29,0.401630333923019,1,0,-1,443,-5
"2370",76,30,0.352415718575817,-1,0,1,510,-4
"2371",76,31,0.295514015932995,-1,0,1,381,-3
"2372",76,32,0.225781364965654,-1,0,1,397,-2
"2373",76,33,0.127151661384358,-1,1,-1,561,-3
"2374",76,34,0.124667370226745,-1,0,1,281,-2
"2375",76,35,0.295150554580362,NA,NA,NA,NA,NA
"2376",76,36,0.241247172237114,-1,0,1,1446,-1
"2377",77,1,0.402409027097747,1,1,1,1360,1
"2378",77,2,0.230876837470753,-1,1,-1,361,0
"2379",77,3,0.343804617268885,1,1,1,223,1
"2380",77,4,0.264097338757989,-1,0,1,123,2
"2381",77,5,0.183355954295194,-1,0,1,37,3
"2382",77,6,0.19516886370951,1,1,1,192,4
"2383",77,7,0.192783365182631,1,1,1,45,5
"2384",77,8,0.250082202591491,-1,0,1,133,6
"2385",77,9,0.223454709201951,1,0,-1,95,5
"2386",77,10,0.296394934549241,-1,0,1,97,6
"2387",77,11,0.312923552666077,-1,1,-1,112,5
"2388",77,12,0.36613174088644,-1,1,-1,865,4
"2389",77,13,0.432185324840741,-1,0,1,120,5
"2390",77,14,0.442407063260628,-1,0,1,30,6
"2391",77,15,0.41989462968677,1,0,-1,119,5
"2392",77,16,0.513102414597129,1,0,-1,170,4
"2393",77,17,0.587135384678405,1,1,1,162,5
"2394",77,18,0.529357107276097,1,1,1,120,6
"2395",77,19,0.501912463864952,1,1,1,95,7
"2396",77,20,0.487419702853856,-1,1,-1,35,6
"2397",77,21,0.577075231502144,1,0,-1,90,5
"2398",77,22,0.602374262617044,-1,0,1,38,6
"2399",77,23,0.727454613587505,1,1,1,83,7
"2400",77,24,0.647369305117807,1,0,-1,31,6
"2401",77,25,0.675260325155646,1,0,-1,3,5
"2402",77,26,0.69610324522805,-1,1,-1,89,4
"2403",77,27,0.717123827707435,1,0,-1,155,3
"2404",77,28,0.724698866536849,1,0,-1,83,2
"2405",77,29,0.713742601610164,-1,1,-1,81,1
"2406",77,30,0.726879602637707,1,1,1,150,2
"2407",77,31,0.638087195384279,1,1,1,128,3
"2408",77,32,0.621427858465917,-1,0,1,163,4
"2409",77,33,0.548118088048484,-1,1,-1,34,3
"2410",77,34,0.585257768462988,1,0,-1,62,2
"2411",77,35,0.633475279919415,-1,1,-1,448,1
"2412",77,36,0.713728686447804,1,0,-1,992,0
"2413",78,1,0.515926930913702,-1,1,-1,3264,-1
"2414",78,2,0.516716998833158,1,0,-1,1809,-2
"2415",78,3,0.701603127941075,1,0,-1,1383,-3
"2416",78,4,0.752389257577959,-1,1,-1,585,-4
"2417",78,5,0.771808032188808,1,0,-1,3063,-5
"2418",78,6,0.797743723103969,1,1,1,633,-4
"2419",78,7,0.886446337204855,1,1,1,895,-3
"2420",78,8,0.710066992710232,1,1,1,961,-2
"2421",78,9,0.639560037448909,-1,1,-1,558,-3
"2422",78,10,0.574716392282999,-1,1,-1,975,-4
"2423",78,11,0.70705417193748,-1,0,1,395,-3
"2424",78,12,0.615570759905356,-1,0,1,537,-2
"2425",78,13,0.602679191096648,-1,0,1,320,-1
"2426",78,14,0.629671501204516,1,0,-1,1430,-2
"2427",78,15,0.423700873852666,-1,1,-1,478,-3
"2428",78,16,0.443169001049104,-1,1,-1,331,-4
"2429",78,17,0.470481664679722,-1,0,1,393,-3
"2430",78,18,0.564662558769545,-1,0,1,447,-2
"2431",78,19,0.424819838759771,-1,0,1,392,-1
"2432",78,20,0.457150248545041,-1,0,1,465,0
"2433",78,21,0.567109594817519,-1,0,1,447,1
"2434",78,22,0.620642536185807,1,0,-1,2039,0
"2435",78,23,0.658304973996823,1,1,1,408,1
"2436",78,24,0.737416819269936,1,1,1,503,2
"2437",78,25,0.557461996611331,-1,1,-1,2361,1
"2438",78,26,0.456526624051918,1,0,-1,535,0
"2439",78,27,0.481364138049127,-1,1,-1,456,-1
"2440",78,28,0.491164129637823,-1,1,-1,575,-2
"2441",78,29,0.449917709325248,1,1,1,2876,-1
"2442",78,30,0.369427564204257,1,1,1,462,0
"2443",78,31,0.320956761189009,1,1,1,449,1
"2444",78,32,0.317044613897273,-1,1,-1,399,0
"2445",78,33,0.227476838612356,-1,0,1,384,1
"2446",78,34,0.282095332245627,1,0,-1,505,0
"2447",78,35,0.225067313287994,-1,1,-1,335,-1
"2448",78,36,0.17330551713412,-1,0,1,321,0
"2449",79,1,0.507476279512048,1,1,1,1613,1
"2450",79,2,0.443203857176883,1,1,1,746,2
"2451",79,3,0.44565881668771,-1,1,-1,649,1
"2452",79,4,0.539072382955805,1,1,1,1089,2
"2453",79,5,0.541606966650721,1,1,1,3046,3
"2454",79,6,0.564466179490495,1,1,1,726,4
"2455",79,7,0.620601428666854,1,1,1,1019,5
"2456",79,8,0.665283261216693,1,1,1,649,6
"2457",79,9,0.714948917793567,1,1,1,333,7
"2458",79,10,0.798879489364507,1,1,1,3223,8
"2459",79,11,0.810728843191641,1,1,1,969,9
"2460",79,12,0.587897082216317,-1,1,-1,794,8
"2461",79,13,0.596159910425597,1,0,-1,515,7
"2462",79,14,0.58906030908385,1,1,1,1001,8
"2463",79,15,0.71541569037857,1,1,1,548,9
"2464",79,16,0.643020975766844,-1,1,-1,388,8
"2465",79,17,0.650283228114144,1,1,1,329,9
"2466",79,18,0.635704834513305,-1,1,-1,804,8
"2467",79,19,0.637982766799149,1,1,1,869,9
"2468",79,20,0.5182546841311,1,1,1,1039,10
"2469",79,21,0.562611019044114,-1,1,-1,2161,9
"2470",79,22,0.517510695446942,-1,1,-1,3125,8
"2471",79,23,0.539645794730882,1,0,-1,620,7
"2472",79,24,0.464312593315946,1,1,1,746,8
"2473",79,25,0.424754962807102,-1,1,-1,799,7
"2474",79,26,0.429722199747227,-1,1,-1,375,6
"2475",79,27,0.284038843010404,1,1,1,330,7
"2476",79,28,0.285178681840334,1,1,1,988,8
"2477",79,29,0.241369052040559,-1,0,1,4775,9
"2478",79,30,0.203059517194416,1,0,-1,2099,8
"2479",79,31,0.231358870189472,-1,1,-1,471,7
"2480",79,32,0.465706076217869,1,1,1,246,8
"2481",79,33,0.43482110898322,1,1,1,799,9
"2482",79,34,0.388045678717208,1,1,1,1562,10
"2483",79,35,0.418150848345178,-1,0,1,382,11
"2484",79,36,0.330407406129587,-1,1,-1,719,10
"2485",80,1,0.598643684839078,1,1,1,1856,1
"2486",80,2,0.631568080508536,1,1,1,824,2
"2487",80,3,0.724172146975833,1,1,1,660,3
"2488",80,4,0.713983961890948,-1,1,-1,589,2
"2489",80,5,0.667093165170334,1,0,-1,3057,1
"2490",80,6,0.758901513807399,1,1,1,767,2
"2491",80,7,0.841693224994992,1,1,1,725,3
"2492",80,8,0.765424974635681,1,1,1,698,4
"2493",80,9,0.64530795236317,1,1,1,699,5
"2494",80,10,0.63937387449792,-1,1,-1,580,4
"2495",80,11,0.536739191307055,-1,1,-1,593,3
"2496",80,12,0.539932241384082,1,0,-1,704,2
"2497",80,13,0.50921071699179,-1,1,-1,838,1
"2498",80,14,0.569283759919275,1,1,1,764,2
"2499",80,15,0.496568228106397,-1,1,-1,941,1
"2500",80,16,0.539294094817547,1,1,1,700,2
"2501",80,17,0.448369253799964,-1,1,-1,1443,1
"2502",80,18,0.472230287298099,-1,1,-1,594,0
"2503",80,19,0.520256377033563,-1,0,1,630,1
"2504",80,20,0.356681807790877,1,0,-1,995,0
"2505",80,21,0.293368863290854,-1,1,-1,769,-1
"2506",80,22,0.300382205272002,1,1,1,752,0
"2507",80,23,0.352192075820604,-1,1,-1,866,-1
"2508",80,24,0.357265701773589,-1,1,-1,630,-2
"2509",80,25,0.276440301520752,1,0,-1,605,-3
"2510",80,26,0.279494222833783,-1,1,-1,711,-4
"2511",80,27,0.421035925330424,-1,0,1,1061,-3
"2512",80,28,0.409370338722791,-1,0,1,881,-2
"2513",80,29,0.452560450129274,-1,0,1,768,-1
"2514",80,30,0.275052258192351,1,0,-1,684,-2
"2515",80,31,0.269374181372621,1,1,1,680,-1
"2516",80,32,0.285179921160664,1,1,1,560,0
"2517",80,33,0.263155719567897,-1,1,-1,589,-1
"2518",80,34,0.156431307294469,-1,0,1,620,0
"2519",80,35,0.101574165837329,-1,0,1,579,1
"2520",80,36,0.13705670899218,-1,0,1,620,2
"2521",81,1,0.561460540030967,-1,1,-1,3100,-1
"2522",81,2,0.516340381785764,-1,0,1,404,0
"2523",81,3,0.503984097099568,1,1,1,807,1
"2524",81,4,0.536973262869136,-1,0,1,528,2
"2525",81,5,0.407329285255649,-1,1,-1,330,1
"2526",81,6,0.370643283444305,-1,0,1,354,2
"2527",81,7,0.242528977398452,1,0,-1,243,1
"2528",81,8,0.213605682619247,-1,1,-1,407,0
"2529",81,9,0.330870963866363,1,0,-1,92,-1
"2530",81,10,0.231494697929056,1,0,-1,339,-2
"2531",81,11,0.212709436849297,-1,1,-1,310,-3
"2532",81,12,0.130423543885792,-1,0,1,306,-2
"2533",81,13,0.200918610878958,1,0,-1,244,-3
"2534",81,14,0.302545734767256,-1,1,-1,329,-4
"2535",81,15,0.422914726901864,1,0,-1,298,-5
"2536",81,16,0.343286072147695,-1,0,1,244,-4
"2537",81,17,0.412681266206142,-1,1,-1,518,-5
"2538",81,18,0.405195083708126,1,1,1,383,-4
"2539",81,19,0.407731041832838,-1,0,1,342,-3
"2540",81,20,0.46996805289766,-1,0,1,262,-2
"2541",81,21,0.500437506801492,1,1,1,244,-1
"2542",81,22,0.490419229242274,-1,0,1,241,0
"2543",81,23,0.554860293041877,-1,0,1,293,1
"2544",81,24,0.583566516249401,-1,1,-1,333,0
"2545",81,25,0.54508396197979,-1,1,-1,381,-1
"2546",81,26,0.70847348131889,1,0,-1,352,-2
"2547",81,27,0.700739512042811,-1,1,-1,359,-3
"2548",81,28,0.735546817369051,1,0,-1,331,-4
"2549",81,29,0.744156073230627,1,0,-1,70,-5
"2550",81,30,0.665104530805107,-1,1,-1,302,-6
"2551",81,31,0.688163009060379,-1,0,1,285,-5
"2552",81,32,0.70251351620178,1,0,-1,399,-6
"2553",81,33,0.70335696707765,-1,0,1,231,-5
"2554",81,34,0.80258209766881,1,0,-1,324,-6
"2555",81,35,0.794446491629611,1,1,1,850,-5
"2556",81,36,0.787839192332705,1,1,1,783,-4
"2557",82,1,0.400008823210374,-1,1,-1,1163,-1
"2558",82,2,0.448414475903889,1,0,-1,510,-2
"2559",82,3,0.391461495343625,-1,1,-1,922,-3
"2560",82,4,0.4361037937893,1,0,-1,590,-4
"2561",82,5,0.331703845602809,1,1,1,533,-3
"2562",82,6,0.265510531751269,1,1,1,2618,-2
"2563",82,7,0.270129382292605,-1,1,-1,377,-3
"2564",82,8,0.33612838112961,1,0,-1,546,-4
"2565",82,9,0.450443913859206,-1,1,-1,1680,-5
"2566",82,10,0.542347537851972,1,0,-1,647,-6
"2567",82,11,0.569235325629058,-1,1,-1,338,-7
"2568",82,12,0.493547460288344,1,0,-1,595,-8
"2569",82,13,0.54882117708095,-1,1,-1,2670,-9
"2570",82,14,0.477341274102645,-1,1,-1,673,-10
"2571",82,15,0.571404622088196,1,0,-1,310,-11
"2572",82,16,0.728943914759498,1,0,-1,978,-12
"2573",82,17,0.74626253097785,1,1,1,485,-11
"2574",82,18,0.773765112957716,1,1,1,366,-10
"2575",82,19,0.807950686202924,1,1,1,533,-9
"2576",82,20,0.854228558580535,1,1,1,8720,-8
"2577",82,21,0.813023119367779,1,1,1,473,-7
"2578",82,22,0.791727212223308,1,1,1,1282,-6
"2579",82,23,0.789193989811639,1,1,1,239,-5
"2580",82,24,0.720215864406326,1,1,1,550,-4
"2581",82,25,0.557995696899504,-1,1,-1,1307,-5
"2582",82,26,0.431952004421163,-1,0,1,689,-4
"2583",82,27,0.425619749329961,-1,0,1,420,-3
"2584",82,28,0.488620114681856,1,0,-1,401,-4
"2585",82,29,0.434316793274523,1,1,1,3435,-3
"2586",82,30,0.421372658834833,-1,1,-1,469,-4
"2587",82,31,0.473931385586241,1,0,-1,484,-5
"2588",82,32,0.521261994455313,1,1,1,328,-4
"2589",82,33,0.59745817551591,1,1,1,515,-3
"2590",82,34,0.609591588574966,-1,1,-1,339,-4
"2591",82,35,0.566313161431096,-1,0,1,243,-3
"2592",82,36,0.693286537844666,-1,0,1,228,-2
"2593",83,1,0.525212804414332,1,1,1,1733,1
"2594",83,2,0.591282594678901,1,1,1,930,2
"2595",83,3,0.671559628573421,1,1,1,567,3
"2596",83,4,0.670911147987241,1,1,1,516,4
"2597",83,5,0.6501560544492,1,1,1,529,5
"2598",83,6,0.823941890101376,-1,1,-1,398,4
"2599",83,7,0.853761541891233,-1,0,1,431,5
"2600",83,8,0.840286741866132,1,0,-1,602,4
"2601",83,9,0.728345744581621,1,1,1,653,5
"2602",83,10,0.645585511327237,-1,1,-1,597,4
"2603",83,11,0.588800464742234,-1,1,-1,662,3
"2604",83,12,0.576284576581352,1,0,-1,324,2
"2605",83,13,0.537966940220241,-1,1,-1,778,1
"2606",83,14,0.561901915702578,1,1,1,439,2
"2607",83,15,0.593632222077418,1,1,1,608,3
"2608",83,16,0.693831832980718,1,1,1,708,4
"2609",83,17,0.571090853416508,1,1,1,535,5
"2610",83,18,0.371565525669578,1,0,-1,400,4
"2611",83,19,0.358851665294639,-1,0,1,428,5
"2612",83,20,0.40620415173089,-1,1,-1,605,4
"2613",83,21,0.327082544251106,1,1,1,521,5
"2614",83,22,0.336301724066487,-1,1,-1,558,4
"2615",83,23,0.307716825586763,-1,1,-1,704,3
"2616",83,24,0.349661612740396,1,1,1,404,4
"2617",83,25,0.447701938250751,-1,1,-1,532,3
"2618",83,26,0.385914868464198,-1,1,-1,613,2
"2619",83,27,0.336367957829473,1,1,1,709,3
"2620",83,28,0.359486076086119,1,1,1,416,4
"2621",83,29,0.382222183090746,-1,1,-1,574,3
"2622",83,30,0.400632509986451,1,1,1,386,4
"2623",83,31,0.30312456103639,-1,0,1,642,5
"2624",83,32,0.369235292538533,-1,0,1,458,6
"2625",83,33,0.408751424851571,1,0,-1,797,5
"2626",83,34,0.481339794814687,1,0,-1,820,4
"2627",83,35,0.540514970511749,1,1,1,479,5
"2628",83,36,0.517476977744678,1,1,1,595,6
"2629",84,1,0.568755161214567,-1,1,-1,725,-1
"2630",84,2,0.536869642086094,-1,0,1,562,0
"2631",84,3,0.494043031641654,-1,0,1,498,1
"2632",84,4,0.430350017671319,1,0,-1,472,0
"2633",84,5,0.417766881907406,-1,1,-1,640,-1
"2634",84,6,0.295396589549388,1,0,-1,1609,-2
"2635",84,7,0.286699750636392,-1,1,-1,587,-3
"2636",84,8,0.239036122396619,1,1,1,536,-2
"2637",84,9,0.238377435120838,1,0,-1,338,-3
"2638",84,10,0.186547732813507,-1,1,-1,575,-4
"2639",84,11,0.210027300988425,-1,0,1,777,-3
"2640",84,12,0.162626051563562,1,1,1,671,-2
"2641",84,13,0.24486643097148,-1,1,-1,602,-3
"2642",84,14,0.312952838940965,-1,1,-1,495,-4
"2643",84,15,0.265848031919406,-1,1,-1,604,-5
"2644",84,16,0.20536267458587,1,0,-1,590,-6
"2645",84,17,0.257646072528721,-1,1,-1,1268,-7
"2646",84,18,0.337375894919373,1,1,1,728,-6
"2647",84,19,0.412491051365908,-1,0,1,1164,-5
"2648",84,20,0.616604125543198,1,1,1,488,-4
"2649",84,21,0.657031972768155,1,0,-1,417,-5
"2650",84,22,0.612574481363925,1,1,1,669,-4
"2651",84,23,0.653985458763341,1,1,1,479,-3
"2652",84,24,0.578569837130275,1,1,1,434,-2
"2653",84,25,0.668872235407453,1,1,1,407,-1
"2654",84,26,0.749631564568219,1,1,1,456,0
"2655",84,27,0.643806689065758,-1,1,-1,474,-1
"2656",84,28,0.592518945403759,-1,0,1,498,0
"2657",84,29,0.559218991357556,-1,0,1,607,1
"2658",84,30,0.648596504595564,1,0,-1,525,0
"2659",84,31,0.638792914889675,1,1,1,370,1
"2660",84,32,0.581392139857731,1,1,1,423,2
"2661",84,33,0.620918578145295,1,1,1,343,3
"2662",84,34,0.63023681061149,1,1,1,303,4
"2663",84,35,0.692804398982865,1,1,1,531,5
"2664",84,36,0.613330400618526,1,1,1,709,6
"2665",85,1,0.410439533460885,NA,NA,NA,NA,NA
"2666",85,2,0.338961876562407,-1,1,-1,2205,-1
"2667",85,3,0.342175870384185,1,0,-1,928,-2
"2668",85,4,0.287088077252854,-1,1,-1,432,-3
"2669",85,5,0.352273631906495,1,1,1,864,-2
"2670",85,6,0.296300634439703,-1,0,1,591,-1
"2671",85,7,0.424755430169543,-1,1,-1,496,-2
"2672",85,8,0.447864977087589,-1,1,-1,449,-3
"2673",85,9,0.3920674619636,-1,0,1,785,-2
"2674",85,10,0.322522486964664,1,0,-1,1792,-3
"2675",85,11,0.38909780379781,1,1,1,624,-2
"2676",85,12,0.473940922036479,-1,1,-1,559,-3
"2677",85,13,0.41037456687332,-1,1,-1,560,-4
"2678",85,14,0.44520027941153,-1,1,-1,464,-5
"2679",85,15,0.598514874123155,1,1,1,480,-4
"2680",85,16,0.656896133265196,1,0,-1,463,-5
"2681",85,17,0.677591994217268,1,0,-1,448,-6
"2682",85,18,0.706072087614762,1,1,1,368,-5
"2683",85,19,0.628126544741489,1,1,1,511,-4
"2684",85,20,0.661888276778844,1,1,1,480,-3
"2685",85,21,0.757430628432645,1,1,1,608,-2
"2686",85,22,0.834355777755961,-1,1,-1,448,-3
"2687",85,23,0.821305864423276,1,1,1,416,-2
"2688",85,24,0.757109164575584,1,1,1,544,-1
"2689",85,25,0.706143594244792,1,1,1,432,0
"2690",85,26,0.672315671059632,-1,0,1,448,1
"2691",85,27,0.664141828045306,1,1,1,528,2
"2692",85,28,0.500766931899452,1,1,1,481,3
"2693",85,29,0.534766404281828,1,1,1,608,4
"2694",85,30,0.534499540598021,-1,0,1,368,5
"2695",85,31,0.523236268092172,1,0,-1,1199,4
"2696",85,32,0.494533584949837,-1,1,-1,416,3
"2697",85,33,0.465530971711932,1,1,1,303,4
"2698",85,34,0.557788006402539,-1,1,-1,401,3
"2699",85,35,0.631071627845273,-1,1,-1,304,2
"2700",85,36,0.694798534806444,1,1,1,433,3
"2701",86,1,0.501003477629274,-1,1,-1,3553,-1
"2702",86,2,0.41671097253412,1,0,-1,1518,-2
"2703",86,3,0.279615108968207,1,1,1,670,-1
"2704",86,4,0.333310393949831,1,1,1,235,0
"2705",86,5,0.380516088572349,1,1,1,296,1
"2706",86,6,0.312545906840129,-1,1,-1,839,0
"2707",86,7,0.311388819928259,-1,0,1,502,1
"2708",86,8,0.322840336714915,-1,0,1,484,2
"2709",86,9,0.36245803857741,-1,0,1,425,3
"2710",86,10,0.342742097969788,-1,1,-1,602,2
"2711",86,11,0.425212613834699,-1,1,-1,652,1
"2712",86,12,0.342772416966056,1,1,1,545,2
"2713",86,13,0.352799201281277,-1,1,-1,427,1
"2714",86,14,0.406768952592393,-1,1,-1,523,0
"2715",86,15,0.503145404641908,-1,0,1,505,1
"2716",86,16,0.541757129541016,-1,0,1,365,2
"2717",86,17,0.508424661491816,-1,0,1,501,3
"2718",86,18,0.49915588514273,-1,0,1,451,4
"2719",86,19,0.465120305622007,1,0,-1,855,3
"2720",86,20,0.576984579795236,1,1,1,453,4
"2721",86,21,0.592753287863576,1,1,1,322,5
"2722",86,22,0.595451849503455,1,1,1,444,6
"2723",86,23,0.588293775357126,-1,1,-1,364,5
"2724",86,24,0.47571541277953,-1,0,1,379,6
"2725",86,25,0.510083249049762,-1,0,1,471,7
"2726",86,26,0.680383216150035,1,0,-1,372,6
"2727",86,27,0.791732078510619,-1,1,-1,476,5
"2728",86,28,0.882525585360392,1,0,-1,700,4
"2729",86,29,0.821947098211497,1,0,-1,467,3
"2730",86,30,0.867936749924886,1,1,1,342,4
"2731",86,31,0.811274986545399,1,1,1,1145,5
"2732",86,32,0.735229464769995,1,1,1,653,6
"2733",86,33,0.825611127868825,1,1,1,693,7
"2734",86,34,0.576834731844504,-1,1,-1,549,6
"2735",86,35,0.510486599519453,1,0,-1,362,5
"2736",86,36,0.561316946773255,1,1,1,283,6
"2737",87,1,0.569009538897372,1,1,1,1448,1
"2738",87,2,0.578216785881759,-1,1,-1,456,0
"2739",87,3,0.441477030787726,-1,0,1,740,1
"2740",87,4,0.532513754127069,-1,0,1,449,2
"2741",87,5,0.678017044899238,1,0,-1,1359,1
"2742",87,6,0.722758659544073,-1,1,-1,653,0
"2743",87,7,0.716221813991285,-1,1,-1,682,-1
"2744",87,8,0.65636549764328,1,0,-1,333,-2
"2745",87,9,0.61364773407763,1,1,1,304,-1
"2746",87,10,0.557082502552288,1,1,1,793,0
"2747",87,11,0.581149251081572,1,1,1,409,1
"2748",87,12,0.596836669365394,1,1,1,807,2
"2749",87,13,0.601663964589194,1,1,1,369,3
"2750",87,14,0.580494337561115,1,1,1,325,4
"2751",87,15,0.474064296395463,-1,1,-1,572,3
"2752",87,16,0.386133062755166,-1,0,1,362,4
"2753",87,17,0.278441532490463,-1,0,1,487,5
"2754",87,18,0.303513894676654,-1,0,1,513,6
"2755",87,19,0.366242855631202,-1,0,1,679,7
"2756",87,20,0.317618264286426,-1,0,1,368,8
"2757",87,21,0.399233295575637,1,0,-1,491,7
"2758",87,22,0.44872275774961,-1,1,-1,297,6
"2759",87,23,0.326977534824428,1,0,-1,279,5
"2760",87,24,0.240856094502244,-1,1,-1,157,4
"2761",87,25,0.163098886279981,1,1,1,69,5
"2762",87,26,0.166523649625064,-1,0,1,581,6
"2763",87,27,0.105408384935839,1,1,1,10,7
"2764",87,28,0.281605250608368,1,0,-1,912,6
"2765",87,29,0.357938978522889,1,1,1,1037,7
"2766",87,30,0.451294759305392,-1,1,-1,1050,6
"2767",87,31,0.469422018446152,-1,0,1,648,7
"2768",87,32,0.409701165764071,1,0,-1,311,6
"2769",87,33,0.525071846789858,-1,1,-1,414,5
"2770",87,34,0.568681167212982,-1,0,1,598,6
"2771",87,35,0.560829668630614,-1,0,1,981,7
"2772",87,36,0.551538705448596,-1,0,1,801,8
"2773",88,1,0.419690371746079,1,0,-1,2802,-1
"2774",88,2,0.26541914403518,1,1,1,764,0
"2775",88,3,0.313805878569468,-1,1,-1,554,-1
"2776",88,4,0.261917817428596,-1,1,-1,665,-2
"2777",88,5,0.267739996629071,-1,0,1,759,-1
"2778",88,6,0.352905056562243,-1,0,1,627,0
"2779",88,7,0.374123813167031,-1,0,1,484,1
"2780",88,8,0.40633321801909,-1,0,1,579,2
"2781",88,9,0.420990275923493,-1,0,1,1002,3
"2782",88,10,0.479623166085501,1,0,-1,3859,2
"2783",88,11,0.530713431933194,1,0,-1,1125,1
"2784",88,12,0.500074945545246,-1,1,-1,714,0
"2785",88,13,0.45722640235493,-1,1,-1,764,-1
"2786",88,14,0.399239386611526,-1,0,1,745,0
"2787",88,15,0.353422473546622,1,0,-1,380,-1
"2788",88,16,0.426957498980915,-1,0,1,747,0
"2789",88,17,0.326251240454033,1,0,-1,407,-1
"2790",88,18,0.423836012670069,1,0,-1,649,-2
"2791",88,19,0.579635470365526,-1,1,-1,4113,-3
"2792",88,20,0.713136701443532,1,1,1,1456,-2
"2793",88,21,0.627332164125359,1,1,1,669,-1
"2794",88,22,0.66276742393119,1,1,1,1136,0
"2795",88,23,0.745263048279186,NA,NA,NA,NA,NA
